# Ecm || mean err  
0.66 || 0  0
0.66005 || 0  0
0.6601 || 0  0
0.66015 || 0  0
0.6602 || 0  0
0.66025 || 0  0
0.6603 || 0  0
0.66035 || 0  0
0.6604 || 0  0
0.66045 || 0  0
0.660501 || 0  0
0.660551 || 0  0
0.660601 || 0  0
0.660651 || 0  0
0.660701 || 0  0
0.660751 || 0  0
0.660801 || 0  0
0.660851 || 0  0
0.660901 || 0  0
0.660951 || 0  0
0.661001 || 0  0
0.661051 || 0  0
0.661101 || 0  0
0.661151 || 0  0
0.661201 || 0  0
0.661251 || 0  0
0.661301 || 0  0
0.661351 || 0  0
0.661401 || 0  0
0.661451 || 0  0
0.661502 || 0  0
0.661552 || 0  0
0.661602 || 0  0
0.661652 || 0  0
0.661702 || 0  0
0.661752 || 0  0
0.661802 || 0  0
0.661852 || 0  0
0.661902 || 0  0
0.661952 || 0  0
0.662002 || 0  0
0.662052 || 0  0
0.662102 || 0  0
0.662152 || 0  0
0.662202 || 0  0
0.662252 || 0  0
0.662302 || 0  0
0.662352 || 0  0
0.662402 || 0  0
0.662452 || 0  0
0.662503 || 0  0
0.662553 || 0  0
0.662603 || 0  0
0.662653 || 0  0
0.662703 || 0  0
0.662753 || 0  0
0.662803 || 0  0
0.662853 || 0  0
0.662903 || 0  0
0.662953 || 0  0
0.663003 || 0  0
0.663053 || 0  0
0.663103 || 0  0
0.663153 || 0  0
0.663203 || 0  0
0.663253 || 0  0
0.663303 || 0  0
0.663353 || 0  0
0.663403 || 0  0
0.663453 || 0  0
0.663504 || 0  0
0.663554 || 0  0
0.663604 || 0  0
0.663654 || 0  0
0.663704 || 0  0
0.663754 || 0  0
0.663804 || 0  0
0.663854 || 0  0
0.663904 || 0  0
0.663954 || 0  0
0.664004 || 0  0
0.664054 || 0  0
0.664104 || 0  0
0.664154 || 0  0
0.664204 || 0  0
0.664254 || 0  0
0.664304 || 0  0
0.664354 || 0  0
0.664404 || 0  0
0.664454 || 0  0
0.664505 || 0  0
0.664555 || 0  0
0.664605 || 0  0
0.664655 || 0  0
0.664705 || 0  0
0.664755 || 0  0
0.664805 || 0  0
0.664855 || 0  0
0.664905 || 0  0
0.664955 || 0  0
0.665005 || 0  0
0.665055 || 0  0
0.665105 || 0  0
0.665155 || 0  0
0.665205 || 0  0
0.665255 || 0  0
0.665305 || 0  0
0.665355 || 0  0
0.665405 || 0  0
0.665455 || 0  0
0.665506 || 0  0
0.665556 || 0  0
0.665606 || 0  0
